dataset	dimensions	fold	segment	rotation	allocation	pair	coordinate0	bits_per_coordinate	original_bits
gist	960	A_TO_B	3	QR	UNIFORM	60	696	2	2
gist	960	A_TO_B	3	QR	UNIFORM	61	698	2	2
gist	960	A_TO_B	3	QR	UNIFORM	62	700	2	2
gist	960	A_TO_B	3	QR	UNIFORM	63	702	2	2
gist	960	A_TO_B	3	QR	UNIFORM	64	704	2	2
gist	960	A_TO_B	3	QR	UNIFORM	65	706	2	2
gist	960	A_TO_B	3	QR	UNIFORM	66	708	2	2
gist	960	A_TO_B	3	QR	UNIFORM	67	710	2	2
gist	960	A_TO_B	3	QR	UNIFORM	68	712	2	2
gist	960	A_TO_B	3	QR	UNIFORM	69	714	2	2
gist	960	A_TO_B	3	QR	UNIFORM	70	716	2	2
gist	960	A_TO_B	3	QR	UNIFORM	71	718	2	2
gist	960	A_TO_B	3	QR	UNIFORM	72	720	2	2
gist	960	A_TO_B	3	QR	UNIFORM	73	722	2	2
gist	960	A_TO_B	3	QR	UNIFORM	74	724	2	2
gist	960	A_TO_B	3	QR	UNIFORM	75	726	2	2
gist	960	A_TO_B	3	QR	UNIFORM	76	728	2	2
gist	960	A_TO_B	3	QR	UNIFORM	77	730	2	2
gist	960	A_TO_B	3	QR	UNIFORM	78	732	2	2
gist	960	A_TO_B	3	QR	UNIFORM	79	734	2	2
gist	960	A_TO_B	3	QR	UNIFORM	80	736	2	2
gist	960	A_TO_B	3	QR	UNIFORM	81	738	2	2
gist	960	A_TO_B	3	QR	UNIFORM	82	740	2	2
gist	960	A_TO_B	3	QR	UNIFORM	83	742	2	2
gist	960	A_TO_B	3	QR	UNIFORM	84	744	2	2
gist	960	A_TO_B	3	QR	UNIFORM	85	746	2	2
gist	960	A_TO_B	3	QR	UNIFORM	86	748	2	2
gist	960	A_TO_B	3	QR	UNIFORM	87	750	2	2
gist	960	A_TO_B	3	QR	UNIFORM	88	752	2	2
gist	960	A_TO_B	3	QR	UNIFORM	89	754	2	2
gist	960	A_TO_B	3	QR	UNIFORM	90	756	2	2
gist	960	A_TO_B	3	QR	UNIFORM	91	758	2	2
gist	960	A_TO_B	3	QR	UNIFORM	92	760	2	2
gist	960	A_TO_B	3	QR	UNIFORM	93	762	2	2
gist	960	A_TO_B	3	QR	UNIFORM	94	764	2	2
gist	960	A_TO_B	3	QR	UNIFORM	95	766	2	2
gist	960	A_TO_B	3	QR	UNIFORM	96	768	2	2
gist	960	A_TO_B	3	QR	UNIFORM	97	770	2	2
gist	960	A_TO_B	3	QR	UNIFORM	98	772	2	2
gist	960	A_TO_B	3	QR	UNIFORM	99	774	2	2
gist	960	A_TO_B	3	QR	UNIFORM	100	776	2	2
gist	960	A_TO_B	3	QR	UNIFORM	101	778	2	2
gist	960	A_TO_B	3	QR	UNIFORM	102	780	2	2
gist	960	A_TO_B	3	QR	UNIFORM	103	782	2	2
gist	960	A_TO_B	3	QR	UNIFORM	104	784	2	2
gist	960	A_TO_B	3	QR	UNIFORM	105	786	2	2
gist	960	A_TO_B	3	QR	UNIFORM	106	788	2	2
gist	960	A_TO_B	3	QR	UNIFORM	107	790	2	2
gist	960	A_TO_B	3	QR	UNIFORM	108	792	2	2
gist	960	A_TO_B	3	QR	UNIFORM	109	794	2	2
gist	960	A_TO_B	3	QR	UNIFORM	110	796	2	2
gist	960	A_TO_B	3	QR	UNIFORM	111	798	2	2
gist	960	A_TO_B	3	QR	UNIFORM	112	800	2	2
gist	960	A_TO_B	3	QR	UNIFORM	113	802	2	2
gist	960	A_TO_B	3	QR	UNIFORM	114	804	2	2
gist	960	A_TO_B	3	QR	UNIFORM	115	806	2	2
gist	960	A_TO_B	3	QR	UNIFORM	116	808	2	2
gist	960	A_TO_B	3	QR	UNIFORM	117	810	2	2
gist	960	A_TO_B	3	QR	UNIFORM	118	812	2	2
gist	960	A_TO_B	3	QR	UNIFORM	119	814	2	2
gist	960	A_TO_B	3	QR	UNIFORM	120	816	2	2
gist	960	A_TO_B	3	QR	UNIFORM	121	818	2	2
gist	960	A_TO_B	3	QR	UNIFORM	122	820	2	2
gist	960	A_TO_B	3	QR	UNIFORM	123	822	2	2
gist	960	A_TO_B	3	QR	UNIFORM	124	824	2	2
gist	960	A_TO_B	3	QR	UNIFORM	125	826	2	2
gist	960	A_TO_B	3	QR	UNIFORM	126	828	2	2
gist	960	A_TO_B	3	QR	UNIFORM	127	830	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	0	576	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	1	578	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	2	580	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	3	582	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	4	584	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	5	586	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	6	588	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	7	590	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	8	592	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	9	594	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	10	596	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	11	598	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	12	600	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	13	602	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	14	604	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	15	606	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	16	608	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	17	610	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	18	612	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	19	614	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	20	616	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	21	618	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	22	620	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	23	622	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	24	624	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	25	626	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	26	628	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	27	630	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	28	632	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	29	634	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	30	636	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	31	638	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	32	640	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	33	642	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	34	644	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	35	646	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	36	648	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	37	650	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	38	652	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	39	654	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	40	656	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	41	658	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	42	660	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	43	662	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	44	664	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	45	666	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	46	668	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	47	670	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	48	672	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	49	674	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	50	676	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	51	678	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	52	680	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	53	682	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	54	684	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	55	686	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	56	688	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	57	690	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	58	692	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	59	694	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	60	696	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	61	698	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	62	700	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	63	702	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	64	704	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	65	706	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	66	708	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	67	710	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	68	712	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	69	714	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	70	716	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	71	718	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	72	720	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	73	722	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	74	724	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	75	726	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	76	728	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	77	730	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	78	732	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	79	734	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	80	736	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	81	738	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	82	740	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	83	742	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	84	744	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	85	746	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	86	748	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	87	750	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	88	752	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	89	754	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	90	756	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	91	758	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	92	760	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	93	762	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	94	764	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	95	766	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	96	768	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	97	770	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	98	772	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	99	774	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	100	776	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	101	778	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	102	780	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	103	782	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	104	784	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	105	786	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	106	788	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	107	790	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	108	792	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	109	794	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	110	796	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	111	798	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	112	800	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	113	802	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	114	804	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	115	806	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	116	808	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	117	810	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	118	812	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	119	814	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	120	816	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	121	818	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	122	820	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	123	822	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	124	824	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	125	826	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	126	828	2	2
gist	960	A_TO_B	3	QR	ADAPTIVE	127	830	2	2
gist	960	B_TO_A	0	IDENTITY	UNIFORM	0	0	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	1	2	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	2	4	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	3	6	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	4	8	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	5	10	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	6	12	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	7	14	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	8	16	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	9	18	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	10	20	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	11	22	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	12	24	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	13	26	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	14	28	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	15	30	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	16	32	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	17	34	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	18	36	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	19	38	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	20	40	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	21	42	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	22	44	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	23	46	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	24	48	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	25	50	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	26	52	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	27	54	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	28	56	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	29	58	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	30	60	11	11
gist	960	B_TO_A	0	IDENTITY	UNIFORM	31	62	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	0	0	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	1	2	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	2	4	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	3	6	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	4	8	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	5	10	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	6	12	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	7	14	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	8	16	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	9	18	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	10	20	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	11	22	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	12	24	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	13	26	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	14	28	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	15	30	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	16	32	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	17	34	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	18	36	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	19	38	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	20	40	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	21	42	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	22	44	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	23	46	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	24	48	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	25	50	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	26	52	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	27	54	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	28	56	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	29	58	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	30	60	11	11
gist	960	B_TO_A	0	IDENTITY	ADAPTIVE	31	62	11	11
gist	960	B_TO_A	0	QR	UNIFORM	0	0	11	11
gist	960	B_TO_A	0	QR	UNIFORM	1	2	11	11
gist	960	B_TO_A	0	QR	UNIFORM	2	4	11	11
gist	960	B_TO_A	0	QR	UNIFORM	3	6	11	11
gist	960	B_TO_A	0	QR	UNIFORM	4	8	11	11
gist	960	B_TO_A	0	QR	UNIFORM	5	10	11	11
gist	960	B_TO_A	0	QR	UNIFORM	6	12	11	11
gist	960	B_TO_A	0	QR	UNIFORM	7	14	11	11
gist	960	B_TO_A	0	QR	UNIFORM	8	16	11	11
gist	960	B_TO_A	0	QR	UNIFORM	9	18	11	11
gist	960	B_TO_A	0	QR	UNIFORM	10	20	11	11
gist	960	B_TO_A	0	QR	UNIFORM	11	22	11	11
gist	960	B_TO_A	0	QR	UNIFORM	12	24	11	11
gist	960	B_TO_A	0	QR	UNIFORM	13	26	11	11
gist	960	B_TO_A	0	QR	UNIFORM	14	28	11	11
gist	960	B_TO_A	0	QR	UNIFORM	15	30	11	11
gist	960	B_TO_A	0	QR	UNIFORM	16	32	11	11
gist	960	B_TO_A	0	QR	UNIFORM	17	34	11	11
gist	960	B_TO_A	0	QR	UNIFORM	18	36	11	11
gist	960	B_TO_A	0	QR	UNIFORM	19	38	11	11
gist	960	B_TO_A	0	QR	UNIFORM	20	40	11	11
gist	960	B_TO_A	0	QR	UNIFORM	21	42	11	11
gist	960	B_TO_A	0	QR	UNIFORM	22	44	11	11
gist	960	B_TO_A	0	QR	UNIFORM	23	46	11	11
gist	960	B_TO_A	0	QR	UNIFORM	24	48	11	11
gist	960	B_TO_A	0	QR	UNIFORM	25	50	11	11
gist	960	B_TO_A	0	QR	UNIFORM	26	52	11	11
gist	960	B_TO_A	0	QR	UNIFORM	27	54	11	11
gist	960	B_TO_A	0	QR	UNIFORM	28	56	11	11
gist	960	B_TO_A	0	QR	UNIFORM	29	58	11	11
gist	960	B_TO_A	0	QR	UNIFORM	30	60	11	11
gist	960	B_TO_A	0	QR	UNIFORM	31	62	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	0	0	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	1	2	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	2	4	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	3	6	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	4	8	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	5	10	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	6	12	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	7	14	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	8	16	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	9	18	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	10	20	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	11	22	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	12	24	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	13	26	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	14	28	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	15	30	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	16	32	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	17	34	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	18	36	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	19	38	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	20	40	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	21	42	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	22	44	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	23	46	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	24	48	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	25	50	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	26	52	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	27	54	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	28	56	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	29	58	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	30	60	11	11
gist	960	B_TO_A	0	QR	ADAPTIVE	31	62	11	11
gist	960	B_TO_A	1	IDENTITY	UNIFORM	0	64	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	1	66	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	2	68	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	3	70	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	4	72	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	5	74	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	6	76	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	7	78	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	8	80	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	9	82	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	10	84	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	11	86	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	12	88	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	13	90	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	14	92	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	15	94	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	16	96	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	17	98	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	18	100	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	19	102	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	20	104	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	21	106	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	22	108	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	23	110	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	24	112	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	25	114	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	26	116	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	27	118	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	28	120	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	29	122	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	30	124	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	31	126	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	32	128	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	33	130	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	34	132	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	35	134	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	36	136	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	37	138	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	38	140	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	39	142	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	40	144	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	41	146	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	42	148	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	43	150	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	44	152	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	45	154	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	46	156	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	47	158	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	48	160	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	49	162	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	50	164	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	51	166	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	52	168	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	53	170	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	54	172	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	55	174	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	56	176	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	57	178	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	58	180	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	59	182	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	60	184	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	61	186	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	62	188	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	63	190	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	64	192	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	65	194	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	66	196	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	67	198	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	68	200	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	69	202	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	70	204	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	71	206	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	72	208	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	73	210	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	74	212	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	75	214	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	76	216	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	77	218	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	78	220	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	79	222	6	6
gist	960	B_TO_A	1	IDENTITY	UNIFORM	80	224	6	6
